user_id,movie_name,vote_key,episode_id,uuid,series_name,season_number,episode_number
21667900,,4481709-21667900-25,4481709,4fa583e4-2090-4a4e-8968-e08dc34a379e,House of Cards (US),1,3
21667900,,4481709-21667900-13,4481709,4fa583e4-2090-4a4e-8968-e08dc34a379e,House of Cards (US),1,3
21667900,,4481710-21667900-28,4481710,8e1023d7-1672-4d44-8177-3e378a3380cb,House of Cards (US),1,4
21667900,,4481710-21667900-24,4481710,8e1023d7-1672-4d44-8177-3e378a3380cb,House of Cards (US),1,4
21667900,,4481711-21667900-13,4481711,168d85a0-9a5e-40ef-b4ed-6f66c3899845,House of Cards (US),1,5
21667900,,4481712-21667900-24,4481712,f5693cab-9fc6-496c-8a78-432b5322f52a,House of Cards (US),1,6
21667900,,4481714-21667900-21,4481714,3becf466-becc-4699-8963-948b438a3e17,House of Cards (US),1,8
21667900,,4481716-21667900-24,4481716,d417ba73-b65d-4502-821d-c81c9a32e184,House of Cards (US),1,10
21667900,,4508211-21667900-28,4508211,6866122a-22cb-42e5-b8ff-f2295f575af2,Homeland,3,1
21667900,,4508211-21667900-30,4508211,6866122a-22cb-42e5-b8ff-f2295f575af2,Homeland,3,1
21667900,,4520960-21667900-32,4520960,365b2772-6349-46c3-b39b-30461e6cfc1b,Broadchurch,1,5
21667900,,4520960-21667900-30,4520960,365b2772-6349-46c3-b39b-30461e6cfc1b,Broadchurch,1,5
21667900,,4520960-21667900-28,4520960,365b2772-6349-46c3-b39b-30461e6cfc1b,Broadchurch,1,5
21667900,,4520963-21667900-32,4520963,9f319e36-88da-44bc-9158-3906ee2e4bf0,Broadchurch,1,8
21667900,,4562419-21667900-28,4562419,110e959d-5bd9-4a22-b2b2-f1089c620f28,Homeland,3,2
21667900,,4562419-21667900-19,4562419,110e959d-5bd9-4a22-b2b2-f1089c620f28,Homeland,3,2
21667900,,4562419-21667900-15,4562419,110e959d-5bd9-4a22-b2b2-f1089c620f28,Homeland,3,2
21667900,,4562419-21667900-18,4562419,110e959d-5bd9-4a22-b2b2-f1089c620f28,Homeland,3,2
21667900,,4562419-21667900-30,4562419,110e959d-5bd9-4a22-b2b2-f1089c620f28,Homeland,3,2
21667900,,4591566-21667900-18,4591566,21b6e077-b5ad-47d8-b014-bd4c459cb693,Homeland,3,3
21667900,,4591566-21667900-19,4591566,21b6e077-b5ad-47d8-b014-bd4c459cb693,Homeland,3,3
21667900,,4591568-21667900-28,4591568,497e089b-de3d-4a6f-9419-bded7a46044a,Homeland,3,4
21667900,,4591568-21667900-19,4591568,497e089b-de3d-4a6f-9419-bded7a46044a,Homeland,3,4
21667900,,4591568-21667900-18,4591568,497e089b-de3d-4a6f-9419-bded7a46044a,Homeland,3,4
21667900,,4596698-21667900-19,4596698,7f480359-d28f-49dc-98e5-baef910ae104,Quarry,1,1
21667900,,4596698-21667900-18,4596698,7f480359-d28f-49dc-98e5-baef910ae104,Quarry,1,1
21667900,,4597331-21667900-19,4597331,9238485e-319c-46a1-bad2-fa8cebbb0c41,Homeland,3,5
21667900,,4597331-21667900-18,4597331,9238485e-319c-46a1-bad2-fa8cebbb0c41,Homeland,3,5
21667900,,4597331-21667900-28,4597331,9238485e-319c-46a1-bad2-fa8cebbb0c41,Homeland,3,5
21667900,,4611506-21667900-18,4611506,e220435b-9189-4483-8406-291644019a51,Homeland,3,6
21667900,,4611506-21667900-19,4611506,e220435b-9189-4483-8406-291644019a51,Homeland,3,6
21667900,,4611506-21667900-28,4611506,e220435b-9189-4483-8406-291644019a51,Homeland,3,6
21667900,,4611507-21667900-18,4611507,4f2e5ea2-a164-438b-adbe-befec14fb95a,Homeland,3,7
21667900,,4611507-21667900-19,4611507,4f2e5ea2-a164-438b-adbe-befec14fb95a,Homeland,3,7
21667900,,4626050-21667900-28,4626050,f21caa8f-be9a-45bb-a57e-6e31b3022e13,Fargo,1,1
21667900,,4663897-21667900-19,4663897,82826d4a-f4d2-481e-b51d-5814d5ec3f5a,Homeland,3,8
21667900,,4663897-21667900-18,4663897,82826d4a-f4d2-481e-b51d-5814d5ec3f5a,Homeland,3,8
21667900,,4663898-21667900-19,4663898,efbad835-eed2-4236-a154-bab7d867814b,Homeland,3,9
21667900,,4663898-21667900-28,4663898,efbad835-eed2-4236-a154-bab7d867814b,Homeland,3,9
21667900,,4663898-21667900-18,4663898,efbad835-eed2-4236-a154-bab7d867814b,Homeland,3,9
21667900,,4663899-21667900-18,4663899,a36e581c-8d9e-477c-bf63-b4cd2b6d4005,Homeland,3,10
21667900,,4663899-21667900-19,4663899,a36e581c-8d9e-477c-bf63-b4cd2b6d4005,Homeland,3,10
21667900,,4675715-21667900-18,4675715,6c519431-d504-43a4-aaa0-9d53cbe9cd3f,Homeland,3,11
21667900,,4675715-21667900-19,4675715,6c519431-d504-43a4-aaa0-9d53cbe9cd3f,Homeland,3,11
21667900,,4675716-21667900-15,4675716,fd942d1b-19d0-4b68-92fc-ff596a14ca20,Homeland,3,12
21667900,,4675716-21667900-18,4675716,fd942d1b-19d0-4b68-92fc-ff596a14ca20,Homeland,3,12
21667900,,4808528-21667900-24,4808528,7a45d429-a43f-4055-abda-4c461ee21f37,Fargo,1,2
21667900,,4808528-21667900-28,4808528,7a45d429-a43f-4055-abda-4c461ee21f37,Fargo,1,2
21667900,,4808528-21667900-25,4808528,7a45d429-a43f-4055-abda-4c461ee21f37,Fargo,1,2
21667900,,4808529-21667900-13,4808529,c2721229-1dad-409a-9cdb-4fc547e60863,Fargo,1,3
21667900,,4808531-21667900-24,4808531,d20c388a-5a44-4386-98f9-cc2bfbfe4b94,Fargo,1,5
21667900,,4808531-21667900-25,4808531,d20c388a-5a44-4386-98f9-cc2bfbfe4b94,Fargo,1,5
21667900,,4808534-21667900-24,4808534,fd53244d-d87f-4c99-8ca3-958d43ec31f6,Fargo,1,7
21667900,,4808534-21667900-25,4808534,fd53244d-d87f-4c99-8ca3-958d43ec31f6,Fargo,1,7
21667900,,4808535-21667900-24,4808535,e1605206-2592-4f6d-afc5-d7ae7c2e69f1,Fargo,1,8
21667900,,4808535-21667900-28,4808535,e1605206-2592-4f6d-afc5-d7ae7c2e69f1,Fargo,1,8
21667900,,4808535-21667900-25,4808535,e1605206-2592-4f6d-afc5-d7ae7c2e69f1,Fargo,1,8
21667900,,4808536-21667900-25,4808536,6c2345a6-66a5-4810-b715-2f740be03c23,Fargo,1,9
21667900,,4808536-21667900-24,4808536,6c2345a6-66a5-4810-b715-2f740be03c23,Fargo,1,9
21667900,,4808536-21667900-15,4808536,6c2345a6-66a5-4810-b715-2f740be03c23,Fargo,1,9
21667900,,4808538-21667900-28,4808538,1f5653c9-b434-4f3d-844f-1e3f6a4aad39,Fargo,1,10
21667900,,4808538-21667900-13,4808538,1f5653c9-b434-4f3d-844f-1e3f6a4aad39,Fargo,1,10
21667900,,4823565-21667900-15,4823565,7d8e757b-76e8-4e2e-a5dd-0a74b24b06c8,Olive Kitteridge,1,1
21667900,,4823565-21667900-21,4823565,7d8e757b-76e8-4e2e-a5dd-0a74b24b06c8,Olive Kitteridge,1,1
21667900,,4823565-21667900-25,4823565,7d8e757b-76e8-4e2e-a5dd-0a74b24b06c8,Olive Kitteridge,1,1
21667900,,4823565-21667900-13,4823565,7d8e757b-76e8-4e2e-a5dd-0a74b24b06c8,Olive Kitteridge,1,1
21667900,,4823566-21667900-25,4823566,0f6a9ad9-400c-4aad-a24b-4777f683269b,Olive Kitteridge,1,2
21667900,,4823566-21667900-13,4823566,0f6a9ad9-400c-4aad-a24b-4777f683269b,Olive Kitteridge,1,2
21667900,,4823567-21667900-15,4823567,090a2604-5ed1-49de-ae88-b0245ee44789,Olive Kitteridge,1,3
21667900,,4823567-21667900-30,4823567,090a2604-5ed1-49de-ae88-b0245ee44789,Olive Kitteridge,1,3
21667900,,4823568-21667900-15,4823568,92a1886d-4b74-466f-a4c3-a6d713d8f836,Olive Kitteridge,1,4
21667900,,4825726-21667900-13,4825726,dfc1a18f-281d-4202-86e2-0913a8548138,Blue Spring Ride,1,1
21667900,,4825726-21667900-19,4825726,dfc1a18f-281d-4202-86e2-0913a8548138,Blue Spring Ride,1,1
21667900,,4866622-21667900-25,4866622,75454d95-3a3b-4626-84c3-96614f7802d6,The Knick,1,1
21667900,,4866622-21667900-22,4866622,75454d95-3a3b-4626-84c3-96614f7802d6,The Knick,1,1
21667900,,4866622-21667900-24,4866622,75454d95-3a3b-4626-84c3-96614f7802d6,The Knick,1,1
21667900,,4930433-21667900-25,4930433,9abfd164-7417-4c68-964b-de0689110a52,The Knick,1,2
21667900,,4930433-21667900-13,4930433,9abfd164-7417-4c68-964b-de0689110a52,The Knick,1,2
21667900,,4930434-21667900-25,4930434,94c6f843-4b4f-48e5-b59b-8fd5d382ee9d,The Knick,1,3
21667900,,4930438-21667900-25,4930438,dc1b469b-f412-46b4-968a-1c96ce0f4d53,The Knick,1,7
21667900,,4930438-21667900-28,4930438,dc1b469b-f412-46b4-968a-1c96ce0f4d53,The Knick,1,7
21667900,,4930438-21667900-24,4930438,dc1b469b-f412-46b4-968a-1c96ce0f4d53,The Knick,1,7
21667900,,4930439-21667900-25,4930439,0418ede8-bf66-48a6-ba33-c6cd1257739d,The Knick,1,8
21667900,,4930439-21667900-24,4930439,0418ede8-bf66-48a6-ba33-c6cd1257739d,The Knick,1,8
21667900,,4930439-21667900-28,4930439,0418ede8-bf66-48a6-ba33-c6cd1257739d,The Knick,1,8
21667900,,4930440-21667900-24,4930440,dcd6725b-f02e-4e72-aaca-3a9079436c03,The Knick,1,9
21667900,,4930441-21667900-24,4930441,edb48930-d8c4-41d6-8062-932c58715609,The Knick,1,10
21667900,,4930441-21667900-15,4930441,edb48930-d8c4-41d6-8062-932c58715609,The Knick,1,10
21667900,,5013326-21667900-19,5013326,1732fe2b-8765-486a-b55d-1dabb6a7fc75,Your Lie in April,1,2
21667900,,5013326-21667900-15,5013326,1732fe2b-8765-486a-b55d-1dabb6a7fc75,Your Lie in April,1,2
21667900,,5013610-21667900-30,5013610,2d5e0523-236b-4c37-a7c7-5649704c29cf,Your Lie in April,1,22
21667900,,5028306-21667900-32,5028306,c9fbac6a-8fef-4bf0-9099-1adc7070e100,The Seven Deadly Sins,1,8
21667900,,5028306-21667900-30,5028306,c9fbac6a-8fef-4bf0-9099-1adc7070e100,The Seven Deadly Sins,1,8
21667900,,5028306-21667900-37,5028306,c9fbac6a-8fef-4bf0-9099-1adc7070e100,The Seven Deadly Sins,1,8
21667900,,5126774-21667900-30,5126774,6d389b7d-57b9-4d7f-b38e-5659567deee1,Better Call Saul,1,6
21667900,,5126774-21667900-28,5126774,6d389b7d-57b9-4d7f-b38e-5659567deee1,Better Call Saul,1,6
21667900,,5126776-21667900-13,5126776,d6df17b4-f70c-481d-976e-0d07f474a883,Better Call Saul,1,8
21667900,,5126776-21667900-25,5126776,d6df17b4-f70c-481d-976e-0d07f474a883,Better Call Saul,1,8
21667900,,5126777-21667900-28,5126777,7600e4ef-d009-49d5-afda-4340dfb116ac,Better Call Saul,1,9
21667900,,5126777-21667900-30,5126777,7600e4ef-d009-49d5-afda-4340dfb116ac,Better Call Saul,1,9
21667900,,5295146-21667900-25,5295146,a7d4bd80-8722-4ab9-9355-415307884eb8,The Knick,2,1
21667900,,5295146-21667900-13,5295146,a7d4bd80-8722-4ab9-9355-415307884eb8,The Knick,2,1
21667900,,5300871-21667900-25,5300871,2a49bcfa-785d-4a86-9096-33c7152a6567,Fargo,2,1
21667900,,5315387-21667900-25,5315387,d371a282-7a8e-4c5e-b59b-86f18c249fda,The Knick,2,2
21667900,,5315387-21667900-28,5315387,d371a282-7a8e-4c5e-b59b-86f18c249fda,The Knick,2,2
21667900,,5315387-21667900-30,5315387,d371a282-7a8e-4c5e-b59b-86f18c249fda,The Knick,2,2
21667900,,5315387-21667900-24,5315387,d371a282-7a8e-4c5e-b59b-86f18c249fda,The Knick,2,2
21667900,,5315387-21667900-15,5315387,d371a282-7a8e-4c5e-b59b-86f18c249fda,The Knick,2,2
21667900,,5315388-21667900-25,5315388,27b8b74d-bbd7-46cb-9923-5aa4a0dc4ebe,The Knick,2,3
21667900,,5315388-21667900-13,5315388,27b8b74d-bbd7-46cb-9923-5aa4a0dc4ebe,The Knick,2,3
21667900,,5315389-21667900-25,5315389,196224eb-5525-43cf-915b-740dfe3d2921,The Knick,2,4
21667900,,5315390-21667900-25,5315390,a3c805a5-7561-439e-8385-91f40c6d89f9,The Knick,2,5
21667900,,5315390-21667900-13,5315390,a3c805a5-7561-439e-8385-91f40c6d89f9,The Knick,2,5
21667900,,5315392-21667900-29,5315392,e561a556-bf3c-4b99-9d66-47174d9a8170,The Knick,2,7
21667900,,5315392-21667900-23,5315392,e561a556-bf3c-4b99-9d66-47174d9a8170,The Knick,2,7
21667900,,5315393-21667900-24,5315393,246f5771-4dff-41d4-8b18-7de04a2ff07d,The Knick,2,8
21667900,,5315393-21667900-28,5315393,246f5771-4dff-41d4-8b18-7de04a2ff07d,The Knick,2,8
21667900,,5315393-21667900-30,5315393,246f5771-4dff-41d4-8b18-7de04a2ff07d,The Knick,2,8
21667900,,5315393-21667900-15,5315393,246f5771-4dff-41d4-8b18-7de04a2ff07d,The Knick,2,8
21667900,,5315394-21667900-24,5315394,b2833e52-8edd-491e-ad2a-dbb7a484cc87,The Knick,2,9
21667900,,5315394-21667900-28,5315394,b2833e52-8edd-491e-ad2a-dbb7a484cc87,The Knick,2,9
21667900,,5315394-21667900-30,5315394,b2833e52-8edd-491e-ad2a-dbb7a484cc87,The Knick,2,9
21667900,,5315394-21667900-15,5315394,b2833e52-8edd-491e-ad2a-dbb7a484cc87,The Knick,2,9
21667900,,5315395-21667900-24,5315395,f0fbf11e-e9c8-4ae1-9b24-8ddaf0c6b8cc,The Knick,2,10
21667900,,5315395-21667900-15,5315395,f0fbf11e-e9c8-4ae1-9b24-8ddaf0c6b8cc,The Knick,2,10
21667900,,5343365-21667900-28,5343365,ba4281b7-c88c-4d85-8f46-c61595058358,Fargo,2,2
21667900,,5344820-21667900-28,5344820,ce378e90-3015-49f0-bdbc-68910f453a6c,Fargo,2,3
21667900,,5344820-21667900-24,5344820,ce378e90-3015-49f0-bdbc-68910f453a6c,Fargo,2,3
21667900,,5344820-21667900-25,5344820,ce378e90-3015-49f0-bdbc-68910f453a6c,Fargo,2,3
21667900,,5364427-21667900-25,5364427,16e8b0db-bf25-4a33-9fa5-abdeeb68617f,The Night Manager,1,1
21667900,,5364427-21667900-13,5364427,16e8b0db-bf25-4a33-9fa5-abdeeb68617f,The Night Manager,1,1
21667900,,5411660-21667900-22,5411660,91948f2f-461a-468d-8e7b-e087870e03d7,Making a Murderer,1,1
21667900,,5434009-21667900-24,5434009,aad8efc2-b0b2-4b17-a4be-0a21ddb2ece7,Making a Murderer,1,2
21667900,,5444137-21667900-18,5444137,26f3d5f8-d3cd-4a84-9277-9de260d9dcce,Quarry,1,2
21667900,,5444137-21667900-15,5444137,26f3d5f8-d3cd-4a84-9277-9de260d9dcce,Quarry,1,2
21667900,,5444137-21667900-19,5444137,26f3d5f8-d3cd-4a84-9277-9de260d9dcce,Quarry,1,2
21667900,,5444138-21667900-28,5444138,f5523303-b734-404e-90f2-4ccf9bcf44c9,Quarry,1,3
21667900,,5444138-21667900-19,5444138,f5523303-b734-404e-90f2-4ccf9bcf44c9,Quarry,1,3
21667900,,5444138-21667900-18,5444138,f5523303-b734-404e-90f2-4ccf9bcf44c9,Quarry,1,3
21667900,,5444139-21667900-18,5444139,df87c986-d492-4e0d-ba99-0862c960a824,Quarry,1,4
21667900,,5444139-21667900-15,5444139,df87c986-d492-4e0d-ba99-0862c960a824,Quarry,1,4
21667900,,5444139-21667900-19,5444139,df87c986-d492-4e0d-ba99-0862c960a824,Quarry,1,4
21667900,,5444140-21667900-28,5444140,fbfd77e4-6b57-4ec3-a478-cd2e22502601,Quarry,1,5
21667900,,5444140-21667900-18,5444140,fbfd77e4-6b57-4ec3-a478-cd2e22502601,Quarry,1,5
21667900,,5444140-21667900-19,5444140,fbfd77e4-6b57-4ec3-a478-cd2e22502601,Quarry,1,5
21667900,,5444141-21667900-13,5444141,f7dd98a9-ea7b-44d4-8166-0ba3f5d15ad8,Quarry,1,6
21667900,,5444141-21667900-18,5444141,f7dd98a9-ea7b-44d4-8166-0ba3f5d15ad8,Quarry,1,6
21667900,,5444141-21667900-19,5444141,f7dd98a9-ea7b-44d4-8166-0ba3f5d15ad8,Quarry,1,6
21667900,,5444141-21667900-28,5444141,f7dd98a9-ea7b-44d4-8166-0ba3f5d15ad8,Quarry,1,6
21667900,,5444142-21667900-19,5444142,96fdbac4-4441-4497-97d0-256a2f278546,Quarry,1,7
21667900,,5444142-21667900-18,5444142,96fdbac4-4441-4497-97d0-256a2f278546,Quarry,1,7
21667900,,5444142-21667900-28,5444142,96fdbac4-4441-4497-97d0-256a2f278546,Quarry,1,7
21667900,,5465991-21667900-30,5465991,a127cbb4-40d6-42ba-bf36-562d94d8d6d1,Erased,1,4
21667900,,5465991-21667900-28,5465991,a127cbb4-40d6-42ba-bf36-562d94d8d6d1,Erased,1,4
21667900,,5465991-21667900-34,5465991,a127cbb4-40d6-42ba-bf36-562d94d8d6d1,Erased,1,4
21667900,,5465993-21667900-30,5465993,c24f5096-6270-4c77-93b8-4afa74563d0b,Erased,1,6
21667900,,5465993-21667900-28,5465993,c24f5096-6270-4c77-93b8-4afa74563d0b,Erased,1,6
21667900,,5465993-21667900-38,5465993,c24f5096-6270-4c77-93b8-4afa74563d0b,Erased,1,6
21667900,,5465993-21667900-15,5465993,c24f5096-6270-4c77-93b8-4afa74563d0b,Erased,1,6
21667900,,5468806-21667900-18,5468806,84a528e1-b3c5-4859-b6c3-0564042901d4,Erased,1,7
21667900,,5468806-21667900-19,5468806,84a528e1-b3c5-4859-b6c3-0564042901d4,Erased,1,7
21667900,,5468807-21667900-18,5468807,aa270621-4b11-48c6-a016-3c5583e1465b,Erased,1,8
21667900,,5468807-21667900-19,5468807,aa270621-4b11-48c6-a016-3c5583e1465b,Erased,1,8
21667900,,5468811-21667900-19,5468811,d21695d2-4546-4b41-adea-9a4143e95ac0,Erased,1,12
21667900,,5468811-21667900-30,5468811,d21695d2-4546-4b41-adea-9a4143e95ac0,Erased,1,12
21667900,,5468811-21667900-13,5468811,d21695d2-4546-4b41-adea-9a4143e95ac0,Erased,1,12
21667900,,5468811-21667900-15,5468811,d21695d2-4546-4b41-adea-9a4143e95ac0,Erased,1,12
21667900,,5468811-21667900-28,5468811,d21695d2-4546-4b41-adea-9a4143e95ac0,Erased,1,12
